_id,BlockID,CheckweigherResultAvg,DateCreate,OriginCheckpointID,ProductComposite,ProductID,Size,Style,Content
11712121,102LMLI,48.900000762939456,2022-12-26 19:33:52.490,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11712124,102LMLI,50.36666742960612,2022-12-26 19:33:53.286,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11712108,102LMLI,46.375000953674316,2022-12-26 19:33:54.086,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11712116,102LMLI,48.35000038146973,2022-12-26 19:33:54.875,38.0,p34::s95::kPLACE,34,95,PLACE,
11711629,102LMLI,45.90000089009603,2022-12-26 19:33:55.743,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711680,102LMLI,34.40000057220459,2022-12-26 19:33:57.939,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711632,102LMLI,35.833333333333336,2022-12-26 19:33:59.041,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711681,102LMLI,35.00000076293945,2022-12-26 19:34:07.374,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711682,102LMLI,37.13333384195963,2022-12-26 19:34:09.420,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711566,102LMLI,37.70000076293945,2022-12-26 19:34:13.977,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711640,102LMLI,35.040000915527344,2022-12-26 19:34:15.061,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711683,102LMLI,34.833334604899086,2022-12-26 19:34:16.169,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711684,102LMLI,34.900001525878906,2022-12-26 19:34:17.357,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712106,102LMLI,41.10000133514404,2022-12-26 19:34:18.559,170.0,p34::s95::kPLACE,34,95,PLACE,
11712090,102LMLI,40.375000953674316,2022-12-26 19:34:19.343,,p32,32,,,
11711631,102LMLI,43.24000015258789,2022-12-26 19:34:21.056,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711540,102LMLI,35.125000953674316,2022-12-26 19:34:22.140,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711630,102LMLI,35.00000127156576,2022-12-26 19:34:23.240,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712111,102LMLI,39.60000133514404,2022-12-26 19:34:32.747,38.0,p34::s95::kPLACE,34,95,PLACE,
11712149,102LMLI,38.233333587646484,2022-12-26 19:34:43.069,38.0,p34::s95::kPLACE,34,95,PLACE,
11712112,102LMLI,41.3,2022-12-26 19:34:45.867,38.0,p34::s95::kPLACE,34,95,PLACE,
11712120,102LMLI,,2022-12-26 19:34:52.247,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11712110,102LMLI,41.32500076293945,2022-12-26 19:34:52.670,170.0,p32::s95::cBAGS,32,95,,BAGS
11712115,102LMLI,40.900000762939456,2022-12-26 19:34:59.122,,p34,34,,,
11711635,102LMLI,34.75,2022-12-26 19:35:02.170,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712102,102LMLI,39.10000133514404,2022-12-26 19:35:06.156,170.0,p32::s95,32,95,,
11711567,102LMLI,35.46666717529297,2022-12-26 19:35:08.355,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11712123,102LMLI,,2022-12-26 19:35:12.951,,p34,34,,,
11711685,102LMLI,35.0,2022-12-26 19:35:16.743,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712109,102LMLI,,2022-12-26 19:35:27.655,,p34,34,,,
11712118,102LMLI,,2022-12-26 19:35:38.829,170.0,p34::s95::kPLACE,34,95,PLACE,
11711568,102LMLI,35.833334604899086,2022-12-26 19:35:40.875,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11712131,102LMLI,,2022-12-26 19:35:42.171,,p1::kBULK::cBULK,1,,BULK,BULK
11712103,102LMLI,40.20000076293945,2022-12-26 19:35:42.480,170.0,p32::s95::cBAGS,32,95,,BAGS
11712133,102LMLI,,2022-12-26 19:35:44.732,,p1::kBULK::cBULK,1,,BULK,BULK
11712132,102LMLI,,2022-12-26 19:35:48.278,18.0,p1::s165::kBULK::cBULK,1,165,BULK,BULK
11506694,102LMLI,40.86666615804037,2022-12-26 19:35:48.657,170.0,p34::s95::kPLACE,34,95,PLACE,
11712146,102LMLI,,2022-12-26 19:35:53.196,18.0,p1::s165::kBULK::cBULK,1,165,BULK,BULK
11712151,102LMLI,,2022-12-26 19:35:55.511,38.0,p34::s95::kPLACE,34,95,PLACE,
11711686,102LMLI,34.70000076293945,2022-12-26 19:35:57.086,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712148,102LMLI,,2022-12-26 19:35:57.887,,p1::kBULK::cBULK,1,,BULK,BULK
11712141,102LMLI,,2022-12-26 19:36:01.339,,p1::kBULK::cBULK,1,,BULK,BULK
11711634,102LMLI,34.82500171661377,2022-12-26 19:36:01.121,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711569,102LMLI,35.57500076293945,2022-12-26 19:36:03.623,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11712142,102LMLI,,2022-12-26 19:36:10.899,,p1::kBULK::cBULK,1,,BULK,BULK
11712144,102LMLI,,2022-12-26 19:36:15.886,,p1::kBULK::cBULK,1,,BULK,BULK
11711687,102LMLI,35.03333409627279,2022-12-26 19:36:21.194,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711570,102LMLI,35.89999961853027,2022-12-26 19:36:29.470,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11712117,102LMLI,39.76666768391927,2022-12-26 19:37:02.334,,p34,34,,,
11711760,102LMLI,34.750000953674316,2022-12-26 19:37:04.663,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711688,102LMLI,34.63333384195963,2022-12-26 19:37:07.439,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712150,102LMLI,39.27500057220459,2022-12-26 19:37:11.071,38.0,p34::s95::kPLACE,34,95,PLACE,
11711484,102LMLI,35.25,2022-12-26 19:37:32.114,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11712152,102LMLI,41.300000762939455,2022-12-26 19:37:40.026,170.0,p34::s95::kPLACE,34,95,PLACE,
11714038,102LMLI,37.040000915527344,2022-12-26 19:37:41.921,23.0,p34::s75::cBULK,34,75,,BULK
11714026,102LMLI,34.10000038146973,2022-12-26 19:37:45.711,23.0,p36::s75::k12/2 PBAG::cBAGS,36,75,12/2 PBAG,BAGS
11712070,102LMLI,36.08000106811524,2022-12-26 19:37:47.598,,p36::cBAGS,36,,,BAGS
11712069,102LMLI,35.300000508626304,2022-12-26 19:37:50.593,22.0,p34::s75::kPLACE::cBAGS,34,75,PLACE,BAGS
11711689,102LMLI,35.03333409627279,2022-12-26 19:37:51.474,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711758,102LMLI,34.85000133514404,2022-12-26 19:37:52.581,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712067,102LMLI,39.30000019073486,2022-12-26 19:37:56.123,22.0,p34::s75::kPLACE,34,75,PLACE,
11711759,102LMLI,35.02500057220459,2022-12-26 19:37:57.364,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711693,102LMLI,35.375,2022-12-26 19:37:58.526,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11542826,102LMLI,36.72500038146973,2022-12-26 19:38:02.782,22.0,p34::s75::kPLACE::cBULK,34,75,PLACE,BULK
11714019,102LMLI,40.70000076293945,2022-12-26 19:38:11.877,23.0,p32::s75::cBAGS,32,75,,BAGS
11711571,102LMLI,35.750000953674316,2022-12-26 19:38:12.827,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711694,102LMLI,35.06666819254557,2022-12-26 19:38:13.941,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712145,102LMLI,,2022-12-26 19:38:14.199,,p1::kBULK::cBULK,1,,BULK,BULK
11711757,102LMLI,35.16666793823242,2022-12-26 19:38:15.078,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712065,102LMLI,38.17500019073486,2022-12-26 19:38:16.081,22.0,p36::s75::k12/2 PBAG,36,75,12/2 PBAG,
11711695,102LMLI,35.10000133514404,2022-12-26 19:38:21.813,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712058,102LMLI,37.70000076293945,2022-12-26 19:38:26.857,22.0,p34::s75::kPLACE,34,75,PLACE,
11712147,102LMLI,,2022-12-26 19:38:30.333,,p1::kBULK::cBULK,1,,BULK,BULK
11727250,102LMLI,37.62000045776367,2022-12-26 19:38:34.308,22.0,p34::s75::kPLACE::cBULK,34,75,PLACE,BULK
11711756,102LMLI,35.35999984741211,2022-12-26 19:38:35.176,,p36::cBAGS,36,,,BAGS
11711696,102LMLI,34.80000114440918,2022-12-26 19:38:37.424,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711572,102LMLI,36.43333307902018,2022-12-26 19:38:41.299,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11712143,102LMLI,,2022-12-26 19:38:43.284,18.0,p1::s165::kBULK::cBULK,1,165,BULK,BULK
11714017,102LMLI,,2022-12-26 19:38:44.622,27.0,p32::s140::cBAGS,32,140,,BAGS
11711697,102LMLI,34.875,2022-12-26 19:38:45.175,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711755,102LMLI,34.800002098083496,2022-12-26 19:38:57.010,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711698,102LMLI,35.1000010172526,2022-12-26 19:39:00.529,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711573,102LMLI,37.17500114440918,2022-12-26 19:39:01.952,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711699,102LMLI,34.85000038146973,2022-12-26 19:39:12.440,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711639,102LMLI,34.70000076293945,2022-12-26 19:39:17.426,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711574,102LMLI,35.32500076293945,2022-12-26 19:39:20.377,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
10551784,102LMLI,,2022-12-26 19:39:36.505,176.0,p34::s200::kPLACE NO PLU::cBAGS,34,200,PLACE NO PLU,BAGS
11711700,102LMLI,34.86666742960612,2022-12-26 19:39:36.989,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
10551488,102LMLI,,2022-12-26 19:39:39.274,22.0,p36::s75::k12/2 PBAG,36,75,12/2 PBAG,
11712066,102LMLI,,2022-12-26 19:39:45.910,22.0,p34::s75::kPLACE,34,75,PLACE,
11712153,102LMLI,39.26666768391927,2022-12-26 19:39:46.997,38.0,p34::s95::kPLACE::cBAGS,34,95,PLACE,BAGS
11711701,102LMLI,34.50000076293945,2022-12-26 19:39:49.541,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727285,102LMLI,,2022-12-26 19:39:52.754,22.0,p34::s75::kPLACE,34,75,PLACE,
11727249,102LMLI,,2022-12-26 19:39:54.155,22.0,p36::s75::k12/2 PBAG,36,75,12/2 PBAG,
11727260,102LMLI,,2022-12-26 19:39:58.963,,p32::cBAGS,32,,,BAGS
11712042,102LMLI,39.30000114440918,2022-12-26 19:40:02.731,31.0,p32::s115::cBAGS,32,115,,BAGS
11714041,102LMLI,41.43333435058594,2022-12-26 19:40:09.736,31.0,p32::s115,32,115,,
11711627,102LMLI,35.266666412353516,2022-12-26 19:40:29.770,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711813,102LMLI,35.1000010172526,2022-12-26 19:40:38.760,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711575,102LMLI,35.93333435058594,2022-12-26 19:40:44.712,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711626,102LMLI,34.900001525878906,2022-12-26 19:40:53.667,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712217,102LMLI,,2022-12-26 19:40:59.672,18.0,p1::s165::kBULK::cBULK,1,165,BULK,BULK
11711810,102LMLI,34.75000190734863,2022-12-26 19:41:00.257,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715060,102LMLI,,2022-12-26 19:41:01.414,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11727140,102LMLI,,2022-12-26 19:41:06.882,22.0,p32::s75::cBAGS,32,75,,BAGS
11711576,102LMLI,35.82500076293945,2022-12-26 19:41:11.677,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711625,102LMLI,35.025001525878906,2022-12-26 19:41:16.678,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712215,102LMLI,,2022-12-26 19:41:25.975,18.0,p1::s165::kBULK::cBULK,1,165,BULK,BULK
11711811,102LMLI,34.92000122070313,2022-12-26 19:41:30.055,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711812,102LMLI,34.75,2022-12-26 19:41:41.198,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711691,102LMLI,35.20000076293945,2022-12-26 19:41:57.387,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712155,102LMLI,39.96666717529297,2022-12-26 19:41:58.443,170.0,p36::s95::k12/2 PBAG,36,95,12/2 PBAG,
11712180,102LMLI,40.85000133514404,2022-12-26 19:42:05.098,38.0,p36::s95::k12/2 PBAG,36,95,12/2 PBAG,
11711580,102LMLI,36.22500038146973,2022-12-26 19:42:08.362,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711692,102LMLI,34.00000127156576,2022-12-26 19:42:10.046,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711818,102LMLI,34.85000038146973,2022-12-26 19:42:25.025,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711814,102LMLI,35.06666819254557,2022-12-26 19:42:26.870,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711581,102LMLI,35.800000508626304,2022-12-26 19:42:30.940,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711819,102LMLI,34.45000076293945,2022-12-26 19:42:48.628,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711582,102LMLI,36.300000508626304,2022-12-26 19:42:51.102,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711815,102LMLI,34.92500114440918,2022-12-26 19:42:57.023,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711770,102LMLI,34.85000038146973,2022-12-26 19:43:09.547,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712068,102LMLI,,2022-12-26 19:43:15.673,23.0,p34::s75,34,75,,
11711816,102LMLI,35.00000127156576,2022-12-26 19:43:27.608,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711771,102LMLI,34.900001525878906,2022-12-26 19:43:41.176,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727284,102LMLI,,2022-12-26 19:43:43.037,22.0,p34::s75::kPLACE,34,75,PLACE,
11711817,102LMLI,35.35000038146973,2022-12-26 19:43:49.847,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711769,102LMLI,35.025001525878906,2022-12-26 19:44:05.883,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11715059,102LMLI,41.28000106811523,2022-12-26 19:44:12.845,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11711745,102LMLI,34.90000057220459,2022-12-26 19:44:12.562,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712187,102LMLI,40.44000091552734,2022-12-26 19:44:31.460,176.0,p34::s200::kPLACE NO PLU::cBAGS,34,200,PLACE NO PLU,BAGS
10416862,102LMLI,40.89999961853027,2022-12-26 19:44:55.014,170.0,p34::s95::kPLACE,34,95,PLACE,
11727225,102LMLI,40.23333485921224,2022-12-26 19:44:56.998,22.0,p34::s75::kPLACE,34,75,PLACE,
11715058,102LMLI,41.16666793823242,2022-12-26 19:44:58.950,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11715057,102LMLI,43.32500076293945,2022-12-26 19:44:58.885,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11711583,102LMLI,35.25,2022-12-26 19:44:59.825,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711746,102LMLI,35.000000953674316,2022-12-26 19:45:00.895,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711768,102LMLI,35.16666793823242,2022-12-26 19:45:01.952,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711584,102LMLI,35.35000133514404,2022-12-26 19:45:04.621,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711737,102LMLI,35.0,2022-12-26 19:50:39.052,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712178,102LMLI,41.64000015258789,2022-12-26 19:50:40.278,38.0,p34::s95::kPLACE,34,95,PLACE,
11711765,102LMLI,35.00000127156576,2022-12-26 19:50:49.527,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711578,102LMLI,36.26000061035156,2022-12-26 19:50:59.112,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11727282,102LMLI,38.53333409627279,2022-12-26 19:51:15.133,22.0,p34::s75::kPLACE,34,75,PLACE,
11715062,102LMLI,50.70000076293945,2022-12-26 19:51:15.931,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11712222,102LMLI,,2022-12-26 19:51:17.758,,p1::kBULK::cBULK,1,,BULK,BULK
11711767,102LMLI,35.40000025431315,2022-12-26 19:51:20.283,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711579,102LMLI,35.93333435058594,2022-12-26 19:51:42.735,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11712188,102LMLI,43.5,2022-12-26 19:51:43.779,23.0,p34::s140::cBAGS,34,140,,BAGS
11711747,102LMLI,35.03333409627279,2022-12-26 19:51:45.981,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711764,102LMLI,34.5,2022-12-26 19:51:47.095,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712220,102LMLI,,2022-12-26 19:53:46.962,,p1::kBULK::cBULK,1,,BULK,BULK
11715181,102LMLI,40.4,2022-12-26 19:54:05.264,38.0,p34::s95::kPLACE,34,95,PLACE,
11715016,102LMLI,39.07500076293945,2022-12-26 19:54:09.699,,p32::cBAGS,32,,,BAGS
11712100,102LMLI,40.23333485921224,2022-12-26 19:54:18.059,170.0,p32::s95::cBAGS,32,95,,BAGS
11712224,102LMLI,,2022-12-26 19:54:19.956,18.0,p1::s165::kBULK::cBULK,1,165,BULK,BULK
11711748,102LMLI,34.56666692097982,2022-12-26 19:54:24.651,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712177,102LMLI,40.86666742960612,2022-12-26 19:54:26.245,170.0,p36::s95::k12/2 PBAG::cBAGS,36,95,12/2 PBAG,BAGS
11715054,102LMLI,40.875000953674316,2022-12-26 19:54:57.098,176.0,p34::s200::kPLACE NO PLU,34,200,PLACE NO PLU,
11712154,102LMLI,41.26666768391927,2022-12-26 19:54:58.791,38.0,p34::s95::kPLACE,34,95,PLACE,
11712041,102LMLI,56.375,2022-12-26 19:54:59.585,31.0,p32::s115::cBAGS,32,115,,BAGS
11712062,102LMLI,53.20000171661377,2022-12-26 19:55:00.403,26.0,p32::s115::cBAGS,32,115,,BAGS
11727252,102LMLI,38.48000030517578,2022-12-26 19:55:07.529,22.0,p34::s75::kPLACE,34,75,PLACE,
11711763,102LMLI,34.76000061035156,2022-12-26 19:55:12.300,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11727254,102LMLI,38.58000030517578,2022-12-26 19:55:13.783,22.0,p34::s75::kPLACE::cBAGS,34,75,PLACE,BAGS
11711766,102LMLI,34.875000953674316,2022-12-26 19:55:14.673,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711762,102LMLI,35.000000953674316,2022-12-26 19:55:15.855,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711633,102LMLI,34.60000038146973,2022-12-26 19:55:16.983,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711738,102LMLI,35.06666692097982,2022-12-26 19:55:18.057,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711749,102LMLI,35.05000019073486,2022-12-26 19:55:19.161,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711860,102LMLI,34.733333587646484,2022-12-26 19:55:20.274,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711750,102LMLI,37.08000030517578,2022-12-26 19:55:21.395,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712181,102LMLI,36.000000953674316,2022-12-26 19:55:22.434,38.0,p34::s95::kPLACE,34,95,PLACE,
11712189,102LMLI,40.56666692097982,2022-12-26 19:55:24.076,176.0,p34::s200::kPLACE NO PLU::cBAGS,34,200,PLACE NO PLU,BAGS
11711736,102LMLI,36.40000057220459,2022-12-26 19:55:24.947,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711542,102LMLI,35.35000038146973,2022-12-26 19:55:26.067,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711859,102LMLI,,2022-12-26 19:55:26.842,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11712179,102LMLI,40.300000508626304,2022-12-26 19:55:27.281,170.0,p34::s95::kPLACE::cBAGS,34,95,PLACE,BAGS
11712184,102LMLI,39.125000953674316,2022-12-26 19:55:28.542,170.0,p34::s95::kPLACE,34,95,PLACE,
11506722,102LMLI,42.02000122070312,2022-12-26 19:55:30.174,,p34::cBAGS,34,,,BAGS
11711690,102LMLI,35.371429443359375,2022-12-26 19:55:31.086,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711541,102LMLI,35.35000038146973,2022-12-26 19:55:32.173,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711822,102LMLI,34.96666717529297,2022-12-26 19:55:33.343,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712119,102LMLI,39.980001068115236,2022-12-26 19:55:34.622,38.0,p34::s95::kPLACE::cBAGS,34,95,PLACE,BAGS
11711735,102LMLI,35.300000762939455,2022-12-26 19:55:35.516,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711861,102LMLI,35.43333307902018,2022-12-26 19:55:36.606,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11711824,102LMLI,34.5,2022-12-26 19:55:46.925,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712166,102LMLI,38.52500057220459,2022-12-26 19:55:48.443,22.0,p34::s75::kPLACE,34,75,PLACE,
11711836,102LMLI,35.26666768391927,2022-12-26 19:55:51.976,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711862,102LMLI,35.800000508626304,2022-12-26 19:55:55.627,70.0,p36::s115::k12/2 PBAG::cBAGS,36,115,12/2 PBAG,BAGS
11712221,102LMLI,,2022-12-26 19:56:02.123,18.0,p1::s165::kBULK::cBULK,1,165,BULK,BULK
11712223,102LMLI,,2022-12-26 19:56:03.450,,p1::kBULK::cBULK,1,,BULK,BULK
11711825,102LMLI,34.43333435058594,2022-12-26 19:56:11.073,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712173,102LMLI,35.42500019073486,2022-12-26 19:56:12.171,22.0,p34::s75::kPLACE::cBULK,34,75,PLACE,BULK
11711647,102LMLI,35.6000010172526,2022-12-26 19:56:17.030,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712168,102LMLI,37.1000010172526,2022-12-26 19:56:50.789,22.0,p34::s75::kPLACE,34,75,PLACE,
11711826,102LMLI,35.55000019073486,2022-12-26 19:56:59.216,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711834,102LMLI,35.0,2022-12-26 19:57:06.673,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711827,102LMLI,34.95000076293945,2022-12-26 19:57:11.726,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711828,102LMLI,34.80000114440918,2022-12-26 19:57:23.123,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711646,102LMLI,34.90000025431315,2022-12-26 19:57:33.181,74.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11711829,102LMLI,34.540000915527344,2022-12-26 19:57:35.705,73.0,p36::s140::k12/2 PBAG::cBAGS,36,140,12/2 PBAG,BAGS
11712190,102LMLI,40.125,2022-12-26 19:57:37.492,176.0,p36::s200::k12/2 PBAG,36,200,12/2 PBAG,
11712182,102LMLI,39.000000953674316,2022-12-26 19:57:43.827,38.0,p34::s95::kPLACE,34,95,PLACE,
11712172,102LMLI,37.1000010172526,2022-12-26 19:57:45.209,22.0,p34::s75::kPLACE,34,75,PLACE,
